symbol,month,formation_day,entry_day,expiration,strike,spot_formation,moneyness,hv,return_1m,call_iv_formation,put_iv_formation,call_mid_formation,put_mid_formation,spot_entry,spot_at_expiry,call_bid,call_ask,call_volume,call_delta,put_bid,put_ask,put_volume,put_delta,iv,call_mid,put_mid,call_payoff,put_payoff,signal,year,earnings_in_hold,decile,straddle,call_hedged,put_hedged,call_naked,put_naked,stock
ILMN,2020-06-01,2020-06-22,2020-06-23,2020-07-17,360.0,360.48,0.9986684420772303,0.4458120012960797,0.03116183963763593,0.36560000000000004,0.35100000000000003,14.0,12.95,367.0,383.64000000000004,15.8,18.400000000000002,36,0.6011000000000001,8.700000000000001,11.200000000000001,6,-0.3981,0.35830000000000006,17.1,9.950000000000001,23.640000000000043,0.0,0.21852671708621751,2020,false,7,-0.12606284658040523,-0.017013469533969088,-0.021310852039086697,0.3824561403508797,-1.0,0.0453405994550411
INCY,2020-06-01,2020-06-22,2020-06-23,2020-07-17,110.0,108.93,1.009822821995777,0.38281661882652607,0.09882318243319838,0.4169,0.4025,4.25,5.15,106.52000000000001,104.11,2.5,3.5,206,0.39980000000000004,4.7,7.0,50,-0.623,0.4097,3.0,5.85,0.0,5.890000000000001,-0.06786911205398238,2020,false,1,-0.33446327683615806,-0.05144359610107383,-0.020238060288074244,-1.0,0.006837606837607035,-0.022624859181374468
INFO,2020-06-01,2020-06-22,2020-06-23,2020-07-17,75.0,73.29,1.023331968890708,0.42675961849140126,0.08838917236296225,0.3845,0.5091,2.2,4.8500000000000005,72.77000000000001,79.07000000000001,1.1500000000000001,1.3,324,0.3534,2.05,3.7,208,-0.7142000000000001,0.4468,1.225,2.875,4.070000000000007,0.0,-0.0458901668374081,2020,false,1,-0.0073170731707298264,0.02525649481596372,0.029617847970513898,2.3224489795918424,-1.0,0.08657413769410471
INTC,2020-06-01,2020-06-22,2020-06-23,2020-07-17,60.0,60.09,0.9985022466300548,0.5428927983779659,-0.030968314013765944,0.3483,0.33590000000000003,2.2300000000000004,2.0650000000000004,59.92,60.0,2.0,2.07,925,0.5113,2.0,2.15,2530,-0.48910000000000003,0.3421,2.035,2.075,0.0,0.0,0.46180878374125656,2020,false,10,-1.0,-0.07257873688697497,-0.06487414135141462,-1.0,-1.0,0.001335113484646211
INTU,2020-06-01,2020-06-22,2020-06-23,2020-07-17,292.5,294.12,0.9944920440636474,0.4458644088957578,0.014106924347501602,0.3106,0.3052,10.350000000000001,8.55,293.83000000000004,289.27000000000004,10.0,12.200000000000001,6,0.5382,9.1,11.1,7,-0.46180000000000004,0.3079,11.100000000000001,10.1,0.0,3.2299999999999613,0.37023983493860424,2020,false,10,-0.8476415094339641,-0.0587992981958171,-0.061566398744216405,-1.0,-0.680198019801984,-0.015519177755845215
ISRG,2020-06-01,2020-06-22,2020-06-23,2020-07-17,590.0,588.96,1.0017658245042107,0.43371466717731383,0.07583087317063547,0.3437,0.342,20.65,21.55,588.52,650.74,13.5,20.5,22,0.5019,15.3,23.400000000000002,1,-0.49660000000000004,0.34285,17.0,19.35,60.74000000000001,0.0,0.23509383525553285,2020,false,7,0.6709766162310868,0.0449452670480059,0.03706071010162509,2.572941176470589,-1.0,0.10572283015020734
ITW,2020-06-01,2020-06-22,2020-06-23,2020-07-17,170.0,171.69,0.9901566777331237,0.4236020190312873,0.04521452699307561,0.3089,0.3795,6.4,5.95,172.57000000000002,182.08,6.3,6.9,3,0.5930000000000001,4.8,5.2,6,-0.4164,0.3442,6.6,5.0,12.080000000000013,0.0,0.20757149630126548,2020,false,7,0.04137931034482878,-0.001665343382147918,-0.013531889943536025,0.8303030303030323,-1.0,0.05510807208668944
JBHT,2020-06-01,2020-06-22,2020-06-23,2020-07-17,115.0,117.13000000000001,0.9818150772645777,0.4066198364126053,0.0988081371962842,0.401,0.3957,6.0,3.8,119.85000000000001,136.82,7.4,7.9,2,0.6742,2.65,2.95,4,-0.32580000000000003,0.39835,7.65,2.8,21.819999999999993,0.0,0.020547670239368654,2020,true,2,1.088038277511961,0.03730306138364774,0.06520939428821032,1.8522875816993456,-1.0,0.14159365874009167
JNJ,2020-06-01,2020-06-22,2020-06-23,2020-07-17,143.0,143.39000000000001,0.99728014505893,0.30766424797833714,-0.022889658424604477,0.2607,0.2586,4.1,3.6750000000000003,142.86,149.35,3.5500000000000003,3.75,85,0.5072,3.6,3.85,78,-0.49300000000000005,0.25965,3.6500000000000004,3.725,6.349999999999994,0.0,0.16967451412132672,2020,true,6,-0.13898305084745843,-0.00859962372140962,-0.007085565932321866,0.7397260273972586,-1.0,0.04542909141817142
JNPR,2020-06-01,2020-06-22,2020-06-23,2020-07-17,23.0,23.14,0.9939498703543647,0.3581321145048536,-0.007319731282135417,0.3642,0.3774,0.9550000000000001,0.8400000000000001,22.740000000000002,23.77,0.7000000000000001,0.78,174,0.4711,0.9400000000000001,1.02,41,-0.5302,0.3708,0.74,0.98,0.7699999999999996,0.0,-0.034760880437882946,2020,false,1,-0.5523255813953492,-0.04564739701352088,-0.03328237993094606,0.040540540540539904,-1.0,0.045294635004397454
JPM,2020-06-01,2020-06-22,2020-06-23,2020-07-17,96.5,96.75,0.9974160206718347,0.504188862317558,0.07043355439807583,0.42350000000000004,0.5005000000000001,4.4,4.925,97.93,98.16000000000001,4.55,4.9,7,0.5775,3.95,4.3500000000000005,47,-0.4283,0.4620000000000001,4.725,4.15,1.6600000000000108,0.0,0.08738603361762098,2020,true,4,-0.812957746478872,-0.06169884665270728,-0.08789738509091717,-0.6486772486772463,-1.0,0.00234861635862349
K,2020-06-01,2020-06-22,2020-06-23,2020-07-17,67.5,66.7,1.0119940029985006,0.3284021109080107,0.08328383652057182,0.2409,0.2343,1.3250000000000002,2.075,66.32000000000001,68.63000000000001,0.9500000000000001,1.1,71,0.391,2.1,2.25,41,-0.6113000000000001,0.2376,1.0250000000000001,2.175,1.1300000000000097,0.0,0.32365021792543014,2020,false,9,-0.646874999999997,-0.032048749463986816,-0.01785957417401306,0.1024390243902531,-1.0,0.03483112183353443
KEYS,2020-06-01,2020-06-22,2020-06-23,2020-07-17,105.0,104.82000000000001,1.001717229536348,0.4717016336775572,0.04717441238626241,0.36860000000000004,0.3664,3.95,4.1,104.34,97.78,3.0,3.8000000000000003,71,0.4897,4.1,4.4,12,-0.5079,0.36750000000000005,3.4000000000000004,4.25,0.0,7.219999999999999,0.24962333501389455,2020,false,8,-0.05620915032679763,-0.003932630843400942,-0.006320700724610358,-1.0,0.6988235294117644,-0.06287138202031817
KHC,2020-06-01,2020-06-22,2020-06-23,2020-07-17,33.0,33.15,0.995475113122172,0.4605430821126398,0.10955902715735544,0.3164,0.3168,1.17,1.02,32.4,35.010000000000005,0.73,0.89,218,0.4289,1.29,1.51,32,-0.5718,0.3166,0.81,1.4,2.010000000000005,0.0,0.3747672589487544,2020,false,10,-0.09049773755655877,0.006156868678532623,0.004636982644060909,1.4814814814814876,-1.0,0.08055555555555571
KMB,2020-06-01,2020-06-22,2020-06-23,2020-07-17,142.0,142.06,0.9995776432493313,0.31715040438461106,0.032916537876204674,0.22360000000000002,0.2214,3.35,3.25,140.56,144.37,2.3000000000000003,2.6,33,0.438,3.7,4.1,2,-0.5615,0.22250000000000003,2.45,3.9,2.3700000000000045,0.0,0.35444902153069213,2020,false,10,-0.6267716535433063,-0.029582537712753737,-0.021258036878969523,-0.03265306122448797,-1.0,0.027105862265224934
KMI,2020-06-01,2020-06-22,2020-06-23,2020-07-17,15.5,15.610000000000001,0.9929532351057014,0.5315924283228672,0.01614500680781459,0.35250000000000004,0.4218,0.63,0.635,15.440000000000001,14.92,0.55,0.62,127,0.5041,0.6,0.77,6,-0.4934,0.38715,0.585,0.685,0.0,0.5800000000000001,0.31706486871994755,2020,false,9,-0.5433070866141732,-0.044853343231961204,-0.04354616639383679,-1.0,-0.15328467153284664,-0.03367875647668406
KMX,2020-06-01,2020-06-22,2020-06-23,2020-07-17,93.5,93.96000000000001,0.9951042997020008,0.5612784613296704,0.15560625832158403,0.3745,0.4733,3.9000000000000004,4.4,92.21000000000001,95.02000000000001,3.5,3.8000000000000003,4,0.47490000000000004,4.7,5.1000000000000005,3,-0.5256000000000001,0.4239,3.6500000000000004,4.9,1.5200000000000102,0.0,0.2807195700217908,2020,false,8,-0.8222222222222211,-0.08630850380671343,-0.06414367194312676,-0.5835616438356137,-1.0,0.030473918230127017
KR,2020-06-01,2020-06-22,2020-06-23,2020-07-17,32.0,32.07,0.9978172747115684,0.33786179796577115,-0.001557875373497536,0.3183,0.3037,1.1,0.9850000000000001,32.1,33.85,1.03,1.05,916,0.5317000000000001,0.81,0.97,166,-0.4681,0.31100000000000005,1.04,0.89,1.8500000000000014,0.0,0.08284401793077167,2020,false,3,-0.04145077720207191,-0.007516735225614285,-0.004449921808292406,0.7788461538461551,-1.0,0.054517133956386354
KSS,2020-06-01,2020-06-22,2020-06-23,2020-07-17,22.0,21.94,1.0027347310847765,0.8817813048721328,0.19738429565921933,0.8738,0.8697,1.975,2.025,22.0,22.040000000000003,1.85,2.0,227,0.5437000000000001,1.8,1.95,6,-0.45730000000000004,0.87175,1.925,1.875,0.0400000000000027,0.0,0.011441386045726254,2020,false,2,-0.9894736842105256,-0.1899832609302139,-0.15556050805992147,-0.9792207792207778,-1.0,0.001818181818181941
LDOS,2020-06-01,2020-06-22,2020-06-23,2020-07-17,95.0,96.89,0.9804933429662503,0.4230451665263906,-0.025575799265615946,0.3516,0.3511,4.55,2.6500000000000004,96.17,88.17,3.8000000000000003,4.2,3,0.5725,2.5500000000000003,2.8000000000000003,86,-0.42560000000000003,0.35135000000000005,4.0,2.6750000000000003,0.0,6.829999999999998,0.1856960723659834,2020,false,6,0.023220973782771104,0.011359780403693301,0.01720446796960119,-1.0,1.5532710280373823,-0.08318602474784231
LH,2020-06-01,2020-06-22,2020-06-23,2020-07-17,165.0,165.1,0.9993943064809206,0.48312514370519827,-0.04280186248199626,0.3886,0.3804,6.75,6.5,162.27,193.65,4.8,5.5,11,0.45220000000000005,7.3,8.0,4,-0.5508000000000001,0.3845,5.15,7.65,28.650000000000006,0.0,0.22833192784525425,2020,false,7,1.2382812500000004,0.1364527260414103,0.09929167481377289,4.5631067961165055,-1.0,0.19338140136809012
LLY,2020-06-01,2020-06-22,2020-06-23,2020-07-17,160.0,160.45000000000002,0.9971953879713306,0.43166152001788993,0.05226143604156921,0.306,0.3065,5.35,4.9,159.34,165.96,4.65,5.0,148,0.4958,5.3500000000000005,6.3500000000000005,92,-0.5015000000000001,0.30625,4.825,5.8500000000000005,5.960000000000008,0.0,0.3432400007970362,2020,false,9,-0.44168618266978854,-0.02894740347292907,-0.029502089634663435,0.23523316062176325,-1.0,0.041546378812602036
LMT,2020-06-01,2020-06-22,2020-06-23,2020-07-17,375.0,375.96000000000004,0.9974465368656239,0.39349876056388594,0.01917403460512774,0.3241,0.3146,13.2,11.85,371.70000000000005,368.5,8.8,12.8,10,0.4743,12.700000000000001,13.8,40,-0.5298,0.31935,10.8,13.25,0.0,6.5,0.20879023807078467,2020,false,7,-0.7297297297297297,-0.05608695392088233,-0.04018219720496092,-1.0,-0.5094339622641509,-0.008609093354856157
LOW,2020-06-01,2020-06-22,2020-06-23,2020-07-17,135.0,134.72,1.0020783847980999,0.5293115229613294,0.11038764623437085,0.3271,0.3291,4.4750000000000005,4.775,134.28,144.39000000000001,3.75,4.1,144,0.4892,4.65,4.8500000000000005,27,-0.5096,0.3281,3.925,4.75,9.390000000000015,0.0,0.4782587088494701,2020,false,10,0.08242074927954057,0.008405891409692924,0.00549413788813557,1.392356687898093,-1.0,0.07529043789097423
LRCX,2020-06-01,2020-06-22,2020-06-23,2020-07-17,312.5,312.3,1.0006404098623118,0.6895170235829512,0.18059394334957662,0.505,0.5086,16.375,16.675,315.98,346.27000000000004,16.55,18.900000000000002,6,0.56,12.200000000000001,15.85,6,-0.4398,0.5068,17.725,14.025,33.77000000000004,0.0,0.30787493823205875,2020,false,9,0.06362204724409581,-0.0057617014541794355,-0.004597974950540814,0.9052186177715111,-1.0,0.09586049749984182
LUV,2020-06-01,2020-06-22,2020-06-23,2020-07-17,34.5,34.36,1.0040745052386497,0.5809628981603331,0.14911873578603982,0.7015,0.6964,2.45,2.575,34.75,34.13,2.25,2.45,35,0.5499,2.1,2.25,21,-0.4495,0.69895,2.35,2.175,0.0,0.36999999999999744,-0.1848923126923397,2020,false,1,-0.9182320441988956,-0.1198794082591321,-0.11709330504843328,-1.0,-0.8298850574712655,-0.01784172661870498
LVS,2020-06-01,2020-06-22,2020-06-23,2020-07-17,46.0,46.29,0.9937351479801253,0.5505182582932548,-0.048080101314474294,0.6277,0.6285000000000001,3.175,2.8850000000000002,46.88,48.690000000000005,3.2,3.5500000000000003,82,0.5790000000000001,2.34,2.63,23,-0.4209,0.6281000000000001,3.375,2.485,2.690000000000005,0.0,-0.13183926710236454,2020,false,1,-0.5409556313993165,-0.07291114465688214,-0.0775616479642965,-0.20296296296296157,-1.0,0.038609215017064935
LYV,2020-06-01,2020-06-22,2020-06-23,2020-07-17,45.0,45.78,0.9829619921363041,0.7778463995941788,0.0054758651777297995,0.7173,0.7135,3.8,3.0,46.88,51.04,4.2,4.5,27,0.6241,2.3000000000000003,2.5500000000000003,122,-0.375,0.7154,4.35,2.4250000000000003,6.039999999999999,0.0,0.08368724803410654,2020,false,3,-0.1084870848708489,-0.036384414076100074,-0.04323919020244946,0.3885057471264366,-1.0,0.0887372013651877
MA,2020-06-01,2020-06-22,2020-06-23,2020-07-17,305.0,304.44,1.0018394429115753,0.43949819973084847,0.03401029312938972,0.3078,0.30160000000000003,9.525,9.875,306.88,304.06,10.05,10.9,153,0.5471,6.5,9.3,52,-0.4515,0.3047,10.475000000000001,7.9,0.0,0.9399999999999977,0.3663059349496349,2020,false,10,-0.9488435374149661,-0.056741405271362115,-0.056216283462536806,-1.0,-0.8810126582278484,-0.00918925964546402
MAR,2020-06-01,2020-06-22,2020-06-23,2020-07-17,90.0,90.18,0.998003992015968,0.6137554400368251,-0.012890609831077256,0.6179,0.5951000000000001,5.9,5.5,90.62,91.48,5.6000000000000005,6.0,82,0.5483,4.9,5.3,239,-0.45180000000000003,0.6065,5.800000000000001,5.1,1.480000000000004,0.0,0.01189181428913233,2020,false,2,-0.8642201834862382,-0.10917911672413924,-0.10232918052680287,-0.7448275862068958,-1.0,0.009490178768483792
MAS,2020-06-01,2020-06-22,2020-06-23,2020-07-17,49.0,49.21,0.9957325746799431,0.4214113867538366,0.09076858812070318,0.32030000000000003,0.33640000000000003,1.75,1.625,49.1,53.31,1.55,1.75,2,0.5264,1.55,1.75,1,-0.4731,0.32835000000000003,1.65,1.65,4.310000000000002,0.0,0.2495294096158721,2020,false,8,0.3060606060606068,0.018344007168055947,0.013736408832917145,1.6121212121212136,-1.0,0.08574338085539712
MCD,2020-06-01,2020-06-22,2020-06-23,2020-07-17,187.5,187.46,1.0002133788541556,0.40535339945370263,0.012777325279540567,0.2664,0.2787,5.2,5.475,186.62,191.48000000000002,4.75,5.1000000000000005,34,0.4883,5.45,6.0,85,-0.5121,0.27255,4.925000000000001,5.725,3.980000000000018,0.0,0.39693719435354347,2020,false,10,-0.6262910798122049,-0.03849278990889547,-0.03194880930786376,-0.1918781725888289,-1.0,0.026042224841924755
MCHP,2020-06-01,2020-06-22,2020-06-23,2020-07-17,104.0,103.71000000000001,1.0027962587985728,0.6054372000095444,0.16847513753388366,0.48360000000000003,0.48510000000000003,5.1,5.4,104.08,105.67,4.9,5.2,8,0.5267000000000001,4.7,5.0,9,-0.4737,0.48435000000000006,5.050000000000001,4.85,1.6700000000000017,0.0,0.22314305582040572,2020,false,7,-0.8313131313131311,-0.08474067036514503,-0.07565305705185939,-0.669306930693069,-1.0,0.015276710222905443
MCK,2020-06-01,2020-06-22,2020-06-23,2020-07-17,155.0,154.89000000000001,1.0007101814190715,0.4282066103861384,0.06034220318138377,0.3803,0.4143,6.1,6.75,153.67000000000002,154.81,4.7,6.9,5,0.48810000000000003,5.9,6.6000000000000005,20,-0.5197,0.3973,5.800000000000001,6.25,0.0,0.18999999999999773,0.07491415082945851,2020,false,3,-0.9842323651452284,-0.09184758497586488,-0.06349316025112753,-1.0,-0.9696000000000004,0.007418494175831292
MDLZ,2020-06-01,2020-06-22,2020-06-23,2020-07-17,52.5,52.35,1.002865329512894,0.33507975435328874,0.06043361809128172,0.19970000000000002,0.2514,1.02,1.455,51.92,54.07,0.26,0.85,65,0.39480000000000004,1.29,1.7,29,-0.5663,0.22555000000000003,0.5549999999999999,1.495,1.5700000000000003,0.0,0.39582671233223854,2020,false,10,-0.2341463414634144,0.0083327416475021,-0.008979912028547768,1.8288288288288297,-1.0,0.04140986132511548
MDT,2020-06-01,2020-06-22,2020-06-23,2020-07-17,93.5,93.33,1.0018214936247722,0.37071311754706127,-0.022041795186099302,0.3088,0.3607,2.9299999999999997,3.6,93.39,98.58,2.54,2.75,23,0.5081,3.1,3.4,59,-0.48810000000000003,0.33475,2.645,3.25,5.079999999999998,0.0,0.10204451084296817,2020,false,4,-0.13825275657336744,-0.004509149004611155,-0.014677601774628455,0.9206049149338367,-1.0,0.055573401863154404
MET,2020-06-01,2020-06-22,2020-06-23,2020-07-17,37.0,36.93,1.0018954779312212,0.5618232222247447,0.09777734205835886,0.47550000000000003,0.49160000000000004,1.8050000000000002,1.935,37.04,38.47,1.47,1.8,33,0.5258,1.69,1.77,27,-0.47250000000000003,0.48355000000000004,1.635,1.73,1.4699999999999989,0.0,0.15003252704759107,2020,false,5,-0.5631500742942055,-0.05139358291791463,-0.05482310180226088,-0.10091743119266128,-1.0,0.03860691144708417
MGM,2020-06-01,2020-06-22,2020-06-23,2020-07-17,18.0,17.77,1.0129431626336522,0.8900562698019319,0.10554811532069716,0.8222,0.8222,1.425,1.65,18.46,16.810000000000002,1.72,1.79,1890,0.5892000000000001,1.11,1.31,902,-0.4102,0.8222,1.755,1.21,0.0,1.1899999999999977,0.07930101076037584,2020,false,3,-0.5986509274873533,-0.08582016902238553,-0.07934489083259831,-1.0,-0.016528925619836543,-0.08938244853737798
MKC,2020-06-01,2020-06-22,2020-06-23,2020-07-17,175.0,172.70000000000002,1.013317892298784,0.3757097041730528,0.012468844175153263,0.2873,0.30460000000000004,4.15,6.75,172.41,190.89000000000001,3.4,4.1,77,0.4312,6.3,7.2,45,-0.5609000000000001,0.29595000000000005,3.75,6.75,15.890000000000015,0.0,0.23862626068920334,2020,true,7,0.5133333333333348,0.05909102396163084,0.034946982482750605,3.2373333333333374,-1.0,0.1071863580998782
MLM,2020-06-01,2020-06-22,2020-06-23,2020-07-17,210.0,209.74,1.0012396300181177,0.523974668926557,0.1605520409454659,0.3937,0.40750000000000003,8.5,9.05,211.96,223.55,8.1,10.1,12,0.5577,7.2,7.8,38,-0.443,0.4006,9.1,7.5,13.550000000000011,0.0,0.26847991817761263,2020,false,8,-0.18373493975903554,-0.018456065457263016,-0.023330080155205775,0.4890109890109904,-1.0,0.054680128326099364
MMM,2020-06-01,2020-06-22,2020-06-23,2020-07-17,157.5,156.69,1.0051694428489375,0.37704090842478755,0.07196492678812326,0.2933,0.2932,4.425000000000001,5.225,157.84,159.83,4.75,5.0,33,0.5266000000000001,4.4,4.8500000000000005,26,-0.4732,0.29325,4.875,4.625,2.3300000000000125,0.0,0.25132820443817416,2020,false,8,-0.7547368421052618,-0.045919878066872734,-0.04643935196630418,-0.5220512820512795,-1.0,0.012607704004054865
MNST,2020-06-01,2020-06-22,2020-06-23,2020-07-17,70.0,70.27000000000001,0.9961576775295288,0.3513289039806471,0.027557106956716128,0.29510000000000003,0.29150000000000004,2.3,2.0,70.18,74.22,2.1,3.0,141,0.5293,1.9000000000000001,2.95,43,-0.47040000000000004,0.2933,2.55,2.4250000000000003,4.219999999999999,0.0,0.18052685710460992,2020,false,6,-0.15175879396984937,-0.013538220907835243,-0.014803003989652702,0.6549019607843134,-1.0,0.05756625819321726
MO,2020-06-01,2020-06-22,2020-06-23,2020-07-17,40.0,40.050000000000004,0.9987515605493132,0.35877498723392925,0.06472164235600535,0.31930000000000003,0.3149,1.3599999999999999,1.295,40.34,41.54,1.24,1.48,25,0.5605,0.98,1.1500000000000001,82,-0.4405,0.31710000000000005,1.3599999999999999,1.065,1.5399999999999991,0.0,0.12347823393030644,2020,false,4,-0.3649484536082477,-0.023180554686297747,-0.028479243441783562,0.13235294117647012,-1.0,0.029747149231531766
MOS,2020-06-01,2020-06-22,2020-06-23,2020-07-17,13.0,13.05,0.9961685823754789,0.7601687184323055,0.12210269680090029,0.5999,0.5781000000000001,0.8400000000000001,0.76,12.92,13.41,0.67,1.04,38,0.5201,0.65,0.91,12,-0.48850000000000005,0.589,0.855,0.78,0.41000000000000014,0.0,0.2551142229281384,2020,false,8,-0.7492354740061161,-0.11933260945331826,-0.07623790439714469,-0.5204678362573097,-1.0,0.03792569659442724
MPC,2020-06-01,2020-06-22,2020-06-23,2020-07-17,38.5,38.61,0.9971509971509972,0.7910566712471183,0.07864077277407602,0.7024,0.6804,2.88,2.685,38.800000000000004,37.93,2.61,2.83,3,0.5517000000000001,2.38,2.67,13,-0.4476,0.6914,2.7199999999999998,2.525,0.0,0.5700000000000003,0.13465108277963367,2020,false,5,-0.8913250714966634,-0.1198772233270325,-0.11785773893669182,-1.0,-0.7742574257425742,-0.022422680412371276
MRK,2020-06-01,2020-06-22,2020-06-23,2020-07-17,76.5,76.75,0.996742671009772,0.32123555890700145,0.0026092643636140694,0.27,0.2756,2.295,2.085,77.12,79.87,2.15,2.68,100,0.5609000000000001,1.6500000000000001,1.83,29,-0.43820000000000003,0.27280000000000004,2.415,1.7400000000000002,3.3700000000000045,0.0,0.16343575641104158,2020,false,5,-0.18892900120336842,-0.01438422796673421,-0.015054602377262284,0.3954451345755712,-1.0,0.03565871369294604
MSCI,2020-06-01,2020-06-22,2020-06-23,2020-07-17,340.0,337.55,1.0072581839727448,0.5059008847907651,0.012520658423810463,0.438,0.43,14.3,16.450000000000003,334.82,379.62,11.200000000000001,12.5,5,0.4637,16.3,17.5,3,-0.5369,0.434,11.850000000000001,16.9,39.620000000000005,0.0,0.15329623613994736,2020,false,5,0.3780869565217393,0.04878623168673639,0.03637213111048039,2.3434599156118145,-1.0,0.1338032375604803
MSFT,2020-06-01,2020-06-22,2020-06-23,2020-07-17,200.0,200.57000000000002,0.9971580994166624,0.40371122582676805,0.08933018967169627,0.30260000000000004,0.3054,6.625,6.1,201.91,202.88000000000002,7.0,7.4,8227,0.5644,5.05,5.5,1733,-0.4354,0.30400000000000005,7.2,5.275,2.880000000000024,0.0,0.28367213341499853,2020,false,9,-0.7691382765531043,-0.0455934713803753,-0.05207466814922568,-0.5999999999999968,-1.0,0.004804120647813548
MSI,2020-06-01,2020-06-22,2020-06-23,2020-07-17,140.0,141.13,0.9919931977609296,0.4295595649973775,0.02831462508784221,0.3874,0.37970000000000004,6.275,5.025,141.03,137.68,5.65,6.0,5,0.5498000000000001,4.55,4.8500000000000005,12,-0.4499,0.38355000000000006,5.825,4.7,0.0,2.319999999999993,0.1132904259139711,2020,false,4,-0.7795724465558201,-0.0555429792417568,-0.05703887592725148,-1.0,-0.5063829787234058,-0.0237538112458342
MU,2020-06-01,2020-06-22,2020-06-23,2020-07-17,51.0,51.150000000000006,0.9970674486803518,0.6030791220170373,0.12322302554781225,0.5957,0.5906,3.25,3.075,49.84,49.47,2.3000000000000003,2.49,653,0.46630000000000005,3.5,3.65,23,-0.5329,0.5931500000000001,2.3950000000000005,3.575,0.0,1.5300000000000011,0.016601083970877006,2020,true,2,-0.743718592964824,-0.10661680049000748,-0.07440493256685578,-1.0,-0.5720279720279717,-0.007423756019261707
MXIM,2020-06-01,2020-06-22,2020-06-23,2020-07-17,60.0,60.57,0.9905894006934126,0.4304573502941298,0.08471764327130146,0.3498,0.35350000000000004,2.5,1.9500000000000002,61.52,70.04,3.0,3.2,26,0.6238,1.45,1.6,11,-0.3738,0.35165,3.1,1.525,10.040000000000006,0.0,0.2022118860413623,2020,false,7,1.1708108108108122,0.04607143359302904,0.06768745512042332,2.2387096774193567,-1.0,0.13849154746423942
NDAQ,2020-06-01,2020-06-22,2020-06-23,2020-07-17,120.0,119.71000000000001,1.0024225210926405,0.4157482174102979,0.04896142601459155,0.33890000000000003,0.33630000000000004,4.1,4.35,118.60000000000001,128.44,3.0,3.3000000000000003,47,0.4577,4.3,4.7,14,-0.5431,0.3376,3.1500000000000004,4.5,8.439999999999998,0.0,0.20821806769393203,2020,false,7,0.10326797385620878,0.015376148812846182,0.012249073669100328,1.6793650793650783,-1.0,0.08296795952782454
NEE,2020-06-01,2020-06-22,2020-06-23,2020-07-17,250.0,247.04000000000002,1.011981865284974,0.39509082080605684,0.07626503987789052,0.2786,0.2846,5.8500000000000005,8.95,243.21,275.38,3.8000000000000003,4.4,1289,0.3622,10.200000000000001,11.1,1225,-0.6435000000000001,0.2816,4.1000000000000005,10.65,25.379999999999995,0.0,0.33862804027956506,2020,false,9,0.7206779661016947,0.11463210041135283,0.060131954271239456,5.190243902439023,-1.0,0.13227252168907522
NEM,2020-06-01,2020-06-22,2020-06-23,2020-07-17,58.0,58.220000000000006,0.9962212298179319,0.4156406828761933,-0.086495957340731,0.4746,0.46330000000000005,2.99,2.705,58.910000000000004,62.92,3.15,3.25,18,0.5761000000000001,2.14,2.33,25,-0.42310000000000003,0.46895000000000003,3.2,2.2350000000000003,4.920000000000002,0.0,-0.12067500902075579,2020,false,1,-0.0947562097516097,-0.019199688360202062,-0.019822258769673074,0.5375000000000005,-1.0,0.06806993719232723
NFLX,2020-06-01,2020-06-22,2020-06-23,2020-07-17,470.0,468.04,1.0041876762669857,0.41729254172328983,0.0703382888341203,0.5349,0.5383,25.225,27.325000000000003,466.26000000000005,492.99,22.85,24.3,605,0.5038,26.5,27.8,199,-0.4964,0.5366,23.575000000000003,27.15,22.99000000000001,0.0,-0.25146542325133947,2020,true,1,-0.5467718087727943,-0.06649215716088003,-0.053678071984928966,-0.024814422057263807,-1.0,0.057328529146827956
NKE,2020-06-01,2020-06-22,2020-06-23,2020-07-17,99.5,99.51,0.9998995075871772,0.3929655751130219,0.05420122013148603,0.4182,0.4118,4.35,4.275,101.92,96.28,5.45,5.65,6,0.6107,3.0500000000000003,3.2,33,-0.3891,0.41500000000000004,5.550000000000001,3.125,0.0,3.219999999999999,-0.05455650733037465,2020,true,1,-0.6288184438040347,-0.03714160366484877,-0.04907485546749586,-1.0,0.03039999999999954,-0.055337519623233966
NOC,2020-06-01,2020-06-22,2020-06-23,2020-07-17,315.0,315.56,0.9982253771073647,0.38670946151273206,-0.0390000797883555,0.3315,0.2836,11.2,9.05,307.1,306.84000000000003,6.3,6.9,33,0.3927,12.0,14.700000000000001,9,-0.6253000000000001,0.30755,6.6,13.350000000000001,0.0,8.159999999999968,0.2290359899797818,2020,false,7,-0.5909774436090243,-0.05700002026348319,-0.026061873809004463,-1.0,-0.38876404494382266,-0.000846629762292328
NOW,2020-06-01,2020-06-22,2020-06-23,2020-07-17,402.5,402.82,0.9992056005163596,0.4849314613120794,0.048785199184984286,0.4207,0.4384,17.85,18.25,400.94,421.81,16.4,19.5,21,0.5101,17.5,21.5,3,-0.4897,0.42955,17.95,19.5,19.310000000000002,0.0,0.12126941498493582,2020,false,4,-0.48437917222963944,-0.049771196785257925,-0.04299456693721141,0.07576601671309202,-1.0,0.05205267621090437
